YEAR	MONTH	DAY	DAY_OF_WEEK	AIRLINE	FLIGHT_NUMBER	TAIL_NUMBER	ORIGIN_AIRPORT	DESTINATION_AIRPORT	SCHEDULED_DEPARTURE	DEPARTURE_DELAY	ARRIVAL_DELAY	CANCELLED
2015	1	5	1	DL	468	N178DN	SFO	JFK	1145	-6	-3	0
2015	1	5	1	DL	2040	N723TW	SFO	JFK	1600	-3	-12	0
2015	1	5	1	DL	2240	N706TW	SFO	JFK	2115	1	-5	0
2015	1	5	1	DL	806	N684DA	SFO	MSP	20	8	0	0
2015	1	5	1	DL	2566	N934DN	SFO	MSP	624	-2	-20	0
2015	1	5	1	DL	1106	N591NW	SFO	MSP	825	10	-10	0
2015	1	5	1	DL	2305	N954DN	SFO	MSP	1230	-3	-23	0
2015	1	5	1	DL	2105	N903DA	SFO	MSP	1500	-3	-19	0
2015	1	5	1	DL	2375	N314NB	SFO	SLC	1320	-5	-9	0
2015	1	5	1	DL	2359	N933AT	SGF	ATL	600	0	-30	0
2015	1	5	1	DL	1384	N979AT	SHV	ATL	1132	-2	-4	0
2015	1	5	1	DL	1684	N3742C	SJC	ATL	2303	52	46	0
2015	1	5	1	DL	1056	N925DN	SJC	MSP	625	3	-10	0
2015	1	5	1	DL	922	N6709	SJU	ATL	815	-8	-29	0
2015	1	5	1	DL	341	N666DN	SJU	ATL	945	-7	-25	0
2015	1	5	1	DL	322	N557NW	SJU	ATL	1337	12	-3	0
2015	1	5	1	DL	506	N673DL	SJU	ATL	1515	-1	-26	0
2015	1	5	1	DL	1595	N617DL	SJU	ATL	1640	9	-15	0
2015	1	5	1	DL	326	N398DA	SJU	JFK	803	-7	-9	0
2015	1	5	1	DL	401	N389DA	SJU	JFK	1255	-4	-18	0
2015	1	5	1	DL	42	N392DA	SJU	JFK	1536	-12	-10	0
2015	1	5	1	DL	332	N3757D	SJU	JFK	1742	24	9	0
2015	1	5	1	DL	348	N3737C	SJU	JFK	2130	-3	-10	0
2015	1	5	1	DL	2324	N382DA	SLC	ATL	106	3	-8	0
2015	1	5	1	DL	1658	N6707A	SLC	ATL	710	-3	-12	0
2015	1	5	1	DL	1524	N1402A	SLC	ATL	830	1	-16	0
2015	1	5	1	DL	14	N547US	SLC	ATL	950	-3	-26	0
2015	1	5	1	DL	1912	N727TW	SLC	ATL	1118	-1	-5	0
2015	1	5	1	DL	1218	N124DE	SLC	ATL	1415	27	7	0
2015	1	5	1	DL	147	N3734B	SLC	ATL	1515	1	-19	0
2015	1	5	1	DL	1287	N686DA	SLC	ATL	1650	14	31	0
2015	1	5	1	DL	2554	N347NB	SLC	BIL	2145	-6	-13	0
2015	1	5	1	DL	2106	N343NB	SLC	BOI	1111	7	5	0
2015	1	5	1	DL	1252	N399DA	SLC	BOI	2140	0	6	0
2015	1	5	1	DL	1843	N3741S	SLC	BOS	1720	29	6	0
2015	1	5	1	DL	1189	N334NW	SLC	BWI	940	21	-4	0
2015	1	5	1	DL	1114	N359NW	SLC	BWI	1650	34	10	0
2015	1	5	1	DL	1636	N379DA	SLC	BZN	2145	11	8	0
2015	1	5	1	DL	522	N330NW	SLC	CLT	1709	8	-11	0
2015	1	5	1	DL	1208	N394DA	SLC	CVG	1705	9	-9	0
2015	1	5	1	DL	1824	N3733Z	SLC	DCA	940	-1	-28	0
2015	1	5	1	DL	2360	N3743H	SLC	DCA	1702	34	28	0
2015	1	5	1	DL	1802	N336NB	SLC	DEN	1403	-1	5	0
2015	1	5	1	DL	939	N334NW	SLC	DEN	2010	2	0	0
2015	1	5	1	DL	1971	N323US	SLC	DFW	942	-4	-14	0
2015	1	5	1	DL	1950	N6708D	SLC	DTW	720	-2	-27	0
2015	1	5	1	DL	715	N368NW	SLC	DTW	941	0	-15	0
2015	1	5	1	DL	2348	N651DL	SLC	DTW	1120	-1	-18	0
2015	1	5	1	DL	2461	N345NW	SLC	DTW	1300	-3	-23	0
2015	1	5	1	DL	1882	N3749D	SLC	DTW	1520	16	-9	0
2015	1	5	1	DL	2646	N344NW	SLC	EWR	1010	-3	-28	0
2015	1	5	1	DL	1155	N330NW	SLC	GEG	1145	15	13	0
2015	1	5	1	DL	2532	N321US	SLC	GEG	2155	6	-9	0
2015	1	5	1	DL	1105	N143DA	SLC	HNL	1205	1	28	0
2015	1	5	1	DL	1526	N361NW	SLC	IAH	2002	4	6	0
2015	1	5	1	DL	1243	N343NB	SLC	JAC	2010	-1	-2	0
2015	1	5	1	DL	466	N3746H	SLC	JFK	830	6	-24	0
2015	1	5	1	DL	444	N624AG	SLC	JFK	1124	2	-20	0
2015	1	5	1	DL	2354	N722TW	SLC	JFK	1354	44	18	0
2015	1	5	1	DL	1830	N692DL	SLC	JFK	1720	17	-8	0
2015	1	5	1	DL	2492	N699DL	SLC	JFK	2340	4	-23	0
2015	1	5	1	DL	1483	N365NW	SLC	LAS	843	4	-20	0
2015	1	5	1	DL	1683	N3763D	SLC	LAS	1135	-1	-6	0
2015	1	5	1	DL	1783	N6704Z	SLC	LAS	1406	2	-2	0
2015	1	5	1	DL	1883	N397DA	SLC	LAS	1516	46	35	0
2015	1	5	1	DL	1657	N3733Z	SLC	LAS	2015	10	0	0
2015	1	5	1	DL	2204	N394DA	SLC	LAX	1123	0	0	0
2015	1	5	1	DL	1084	N391DA	SLC	LAX	1350	-1	-9	0
2015	1	5	1	DL	2241	N704X	SLC	LAX	1514	3	5	0
2015	1	5	1	DL	1631	N340NW	SLC	LAX	1648	13	3	0
2015	1	5	1	DL	1211	N547US	SLC	LAX	2002	1	-13	0
2015	1	5	1	DL	2569	N3746H	SLC	LAX	2142	4	0	0
2015	1	5	1	DL	1370	N353NB	SLC	MCI	2017	4	-9	0
2015	1	5	1	DL	2066	N3740C	SLC	MCO	1002	-3	-19	0
2015	1	5	1	DL	1180	N371DA	SLC	MCO	1710	-6	-22	0
2015	1	5	1	DL	1272	N696DL	SLC	MSP	130	34	11	0
2015	1	5	1	DL	2609	N683DA	SLC	MSP	830	-5	-24	0
2015	1	5	1	DL	2068	N6713Y	SLC	MSP	954	-2	-22	0
2015	1	5	1	DL	2507	N341NW	SLC	MSP	1054	-2	-23	0
2015	1	5	1	DL	1074	N338NW	SLC	MSP	1511	11	11	0
2015	1	5	1	DL	40	N327NB	SLC	MSP	1710	5	-4	0
2015	1	5	1	DL	1660	N371NB	SLC	MSP	2000	10	5	0
2015	1	5	1	DL	1082	N332NW	SLC	OAK	950	1	-15	0
2015	1	5	1	DL	1374	N332NW	SLC	OAK	1505	-1	-20	0
2015	1	5	1	DL	1253	N344NW	SLC	OAK	2155	8	-14	0
2015	1	5	1	DL	1164	N323US	SLC	ONT	2146	-1	-19	0
2015	1	5	1	DL	2485	N327NB	SLC	ORD	842	32	7	0
2015	1	5	1	DL	2189	N391DA	SLC	PDX	832	-2	-13	0
2015	1	5	1	DL	1741	N371DA	SLC	PDX	1135	5	-5	0
2015	1	5	1	DL	1143	N399DA	SLC	PDX	1500	26	21	0
2015	1	5	1	DL	1194	N3772H	SLC	PDX	1645	-1	-6	0
2015	1	5	1	DL	1674	N684DA	SLC	PDX	2155	0	-15	0
2015	1	5	1	DL	988	N354NW	SLC	PHL	1715	5	-12	0
2015	1	5	1	DL	1681	N680DA	SLC	PHX	830	-3	-24	0
2015	1	5	1	DL	2071	N3772H	SLC	PHX	1130	-2	-16	0
2015	1	5	1	DL	1705	N356NW	SLC	PHX	1400	4	3	0
2015	1	5	1	DL	2080	N376NW	SLC	PHX	2010	17	13	0
2015	1	5	1	DL	2556	N373NW	SLC	PSC	2145	-5	-14	0
2015	1	5	1	DL	1629	N338NW	SLC	RNO	1100	10	8	0
2015	1	5	1	DL	1399	N323US	SLC	RNO	1650	-2	-9	0
2015	1	5	1	DL	1979	N332NW	SLC	RNO	2145	4	14	0
2015	1	5	1	DL	2295	N336NB	SLC	SAN	859	9	-18	0
2015	1	5	1	DL	2378	N359NW	SLC	SAN	1120	22	7	0
2015	1	5	1	DL	2078	N376NW	SLC	SAN	1501	-4	-9	0
2015	1	5	1	DL	2546	N311US	SLC	SAN	1645	10	-1	0
2015	1	5	1	DL	1909	N3740C	SLC	SAN	2140	2	-19	0
2015	1	5	1	DL	1857	N686DA	SLC	SEA	811	3	-12	0
2015	1	5	1	DL	2157	N717TW	SLC	SEA	1115	18	40	0
2015	1	5	1	DL	581	N3735D	SLC	SEA	1350	-4	0	0
2015	1	5	1	DL	2410	N3752	SLC	SEA	1706	21	12	0
2015	1	5	1	DL	1957	N819DN	SLC	SEA	2010	18	6	0
2015	1	5	1	DL	1557	N3772H	SLC	SEA	2200	1	10	0
2015	1	5	1	DL	2375	N314NB	SLC	SFO	1120	-3	-11	0
2015	1	5	1	DL	2284	N311US	SLC	SMF	1125	19	8	0
2015	1	5	1	DL	2179	N368NW	SLC	SMF	2210	-1	-17	0
2015	1	5	1	DL	2550	N340NW	SLC	SNA	1138	-2	-22	0
2015	1	5	1	DL	2563	N343NB	SLC	SNA	1502	8	-9	0
2015	1	5	1	DL	1401	N811DZ	SMF	ATL	2310	-3	-15	0
2015	1	5	1	DL	1745	N336NW	SMF	MSP	640	6	1	0
2015	1	5	1	DL	2384	N341NW	SMF	SLC	615	8	9	0
2015	1	5	1	DL	2284	N311US	SMF	SLC	1325	-9	-14	0
2015	1	5	1	DL	2441	N627DL	SNA	ATL	645	44	25	0
2015	1	5	1	DL	1918	N670DN	SNA	ATL	829	-2	5	0
2015	1	5	1	DL	1757	N6703D	SNA	ATL	1250	20	22	0
2015	1	5	1	DL	860	N318NB	SNA	MSP	645	-1	-9	0
2015	1	5	1	DL	2388	N338NB	SNA	MSP	845	-2	-18	0
2015	1	5	1	DL	820	N301NB	SNA	MSP	1255	-3	4	0
2015	1	5	1	DL	2257	N340NW	SNA	SLC	1310	21	10	0
2015	1	5	1	DL	2563	N343NB	SNA	SLC	1629	-7	-16	0
2015	1	5	1	DL	1244	N939DN	SRQ	ATL	600	-1	-8	0
2015	1	5	1	DL	2561	N301DQ	SRQ	ATL	715	-3	-21	0
2015	1	5	1	DL	2298	N939DN	SRQ	ATL	1117	-1	-14	0
2015	1	5	1	DL	1301	N906DA	SRQ	ATL	1350	5	1	0
2015	1	5	1	DL	1297	N903DE	SRQ	ATL	1508	-4	-2	0
2015	1	5	1	DL	1222	N911DA	SRQ	ATL	1731	47	41	0
2015	1	5	1	DL	1179	N947DN	STL	ATL	600	-8	-12	0
2015	1	5	1	DL	1080	N913DN	STL	ATL	715	-2	-12	0
2015	1	5	1	DL	2309	N903DE	STL	ATL	938	-2	-20	0
2015	1	5	1	DL	1570	N961DN	STL	ATL	1127	2	-9	0
2015	1	5	1	DL	1423	N957DL	STL	ATL	1302	9	-3	0
2015	1	5	1	DL	2084	N906DE	STL	ATL	1526	-4	-16	0
2015	1	5	1	DL	1834	N901DA	STL	ATL	1830	3	-11	0
2015	1	5	1	DL	1896	N315NB	STL	MSP	635	8	0	0
2015	1	5	1	DL	873	N303DQ	STT	ATL	815	26	16	0
2015	1	5	1	DL	926	N67171	STT	ATL	1341	-2	-27	0
2015	1	5	1	DL	674	N6714Q	STT	ATL	1510	13	-4	0
2015	1	5	1	DL	400	N699DL	STT	JFK	1451	20	24	0
2015	1	5	1	DL	1568	N908DE	SYR	ATL	545	0	-1	0
2015	1	5	1	DL	2156	N998AT	SYR	ATL	1148	-7	-25	0
2015	1	5	1	DL	1841	N892AT	SYR	ATL	1746	-5	-22	0
2015	1	5	1	DL	892	N988DL	TLH	ATL	700	-3	-16	0
2015	1	5	1	DL	2591	N901DA	TPA	ATL	520	-2	-8	0
2015	1	5	1	DL	1702	N924DN	TPA	ATL	620	-5	-10	0
2015	1	5	1	DL	1872	N957DN	TPA	ATL	730	-4	-14	0
2015	1	5	1	DL	1247	N919DE	TPA	ATL	830	-1	-10	0
2015	1	5	1	DL	969	N981DL	TPA	ATL	945	-4	-12	0
2015	1	5	1	DL	1572	N943DN	TPA	ATL	1045	-1	-12	0
2015	1	5	1	DL	1335	N947DN	TPA	ATL	1145	1	-3	0
2015	1	5	1	DL	2541	N522US	TPA	ATL	1245	-4	-6	0
2015	1	5	1	DL	1891	N951DN	TPA	ATL	1345	-6	-20	0
2015	1	5	1	DL	2191	N3764D	TPA	ATL	1445	-2	-18	0
2015	1	5	1	DL	811	N914DN	TPA	ATL	1545	-1	-12	0
2015	1	5	1	DL	2372	N947DN	TPA	ATL	1645	-6	-6	0
2015	1	5	1	DL	2172	N928DN	TPA	ATL	1745	-3	-24	0
2015	1	5	1	DL	84	N917DE	TPA	ATL	1845	-1	-13	0
2015	1	5	1	DL	1811	N830DN	TPA	DTW	627	-4	-22	0
2015	1	5	1	DL	2192	N801DZ	TPA	DTW	820	-1	-23	0
2015	1	5	1	DL	1892	N958DN	TPA	DTW	1201	64	61	0
2015	1	5	1	DL	2406	N830DN	TPA	DTW	1400	-2	-19	0
2015	1	5	1	DL	1461	N695DL	TPA	DTW	1540	-1	-13	0
2015	1	5	1	DL	1226	N362NW	TPA	DTW	1823	-5	0	0
2015	1	5	1	DL	2277	N929AT	TPA	JFK	705	13	3	0
2015	1	5	1	DL	2286	N960AT	TPA	JFK	1205	-4	-29	0
2015	1	5	1	DL	890	N922AT	TPA	JFK	1510	7	-7	0
2015	1	5	1	DL	1192	N910AT	TPA	JFK	1859	23	7	0
2015	1	5	1	DL	1558	N804DN	TPA	LAX	804	3	0	0
2015	1	5	1	DL	2135	N924AT	TPA	LGA	726	-5	-32	0
2015	1	5	1	DL	345	N977AT	TPA	LGA	1150	14	13	0
2015	1	5	1	DL	1875	N995AT	TPA	LGA	1500	0	-6	0
2015	1	5	1	DL	2499	N929AT	TPA	LGA	1859	-2	-4	0
2015	1	5	1	DL	1544	N323NB	TPA	MSP	800	-3	-14	0
2015	1	5	1	DL	1329	N960DN	TPA	MSP	1155	1	-9	0
2015	1	5	1	DL	1541	N926DH	TPA	MSP	1420	-3	1	0
2015	1	5	1	DL	1712	N664DN	TPA	MSP	1822	-7	2	0
2015	1	5	1	DL	2368	N893AT	TRI	ATL	730	-7	-29	0
2015	1	5	1	DL	979	N998AT	TRI	ATL	1654	-5	-17	0
2015	1	5	1	DL	1867	N607AT	TUL	ATL	600	-2	-8	0
2015	1	5	1	DL	972	N893AT	TUL	ATL	1241	-2	-9	0
2015	1	5	1	DL	1363	N992DL	TUL	ATL	1534	-5	-9	0
2015	1	5	1	DL	875	N915AT	TUL	ATL	1806	64	45	0
2015	1	5	1	DL	1833	N353NW	TUS	ATL	715	-5	-12	0
2015	1	5	1	DL	1240	N965DN	TUS	ATL	1413	-1	-3	0
2015	1	5	1	DL	2585	N930DN	TUS	MSP	1431	0	25	0
2015	1	5	1	DL	2033	N920AT	TYS	ATL	1131	-5	-24	0
2015	1	5	1	DL	1348	N927DA	TYS	ATL	1432	-4	-17	0
2015	1	5	1	DL	2428	N954AT	TYS	ATL	1849	-4	-7	0
2015	1	5	1	DL	2517	N994AT	VPS	ATL	524	-1	-12	0
2015	1	5	1	DL	2519	N915AT	VPS	ATL	728	-2	-8	0
2015	1	5	1	DL	2146	N955AT	VPS	ATL	1025	-6	-12	0
2015	1	5	1	DL	1255	N968AT	VPS	ATL	1145	-3	-26	0
2015	1	5	1	DL	2077	N926AT	VPS	ATL	1433	-2	-6	0
2015	1	5	1	DL	2418	N934AT	XNA	ATL	600	-3	-21	0
2015	1	5	1	DL	2381	N955AT	XNA	ATL	1500	-7	-20	0
2015	1	6	2	DL	2503	N989AT	ABE	ATL	635	-1	40	0
2015	1	6	2	DL	1452	N943DL	ABQ	ATL	620	-4	-19	0
2015	1	6	2	DL	2153	N955AT	AGS	ATL	715	-2	-5	0
2015	1	6	2	DL	2605	N329NB	ALB	ATL	600	3	-11	0
2015	1	6	2	DL	1543	N972DL	ALB	ATL	1242	26	49	0
2015	1	6	2	DL	1088	N664DN	ANC	MSP	2145	1	-31	0
2015	1	6	2	DL	1560	N378DA	ANC	SEA	43	-12	-21	0
2015	1	6	2	DL	173	N3752	ANC	SEA	600	-10	-15	0
2015	1	6	2	DL	2188	N3767	ANC	SEA	1540	26	7	0
2015	1	6	2	DL	1411	N979AT	ATL	ABE	2034	-2	-4	0
2015	1	6	2	DL	2216	N947DL	ATL	ABQ	1655	0	-22	0
2015	1	6	2	DL	1488	N919AT	ATL	AGS	1909	-3	-13	0
2015	1	6	2	DL	1543	N972DL	ATL	ALB	950	20	20	0
2015	1	6	2	DL	1515	N349NB	ATL	ALB	1922	-1	-8	0
2015	1	6	2	DL	2417	N978AT	ATL	ATW	1921	22	35	0
2015	1	6	2	DL	1868	N928DN	ATL	AUS	824	-2	-18	0
2015	1	6	2	DL	1858	N901DA	ATL	AUS	958	-5	-25	0
2015	1	6	2	DL	881	N6716C	ATL	AUS	1207	0	-14	0
2015	1	6	2	DL	2471	N939DN	ATL	AUS	1415	-4	-24	0
2015	1	6	2	DL	686	N950DN	ATL	AUS	1612	-5	-21	0
2015	1	6	2	DL	1309	N982DL	ATL	AUS	1859	1	-14	0
2015	1	6	2	DL	2330	N937AT	ATL	AVL	1525	-3	5	0
2015	1	6	2	DL	2289	N943DL	ATL	AVL	1754	5	1	0
2015	1	6	2	DL	2457	N910DE	ATL	BDL	725	-1	-12	0
2015	1	6	2	DL	1696	N908DE	ATL	BDL	950	-3	-10	0
2015	1	6	2	DL	2465	N919DL	ATL	BDL	1229	0	-8	0
2015	1	6	2	DL	1724	N995DL	ATL	BDL	1515	5	-2	0
2015	1	6	2	DL	514	N918DE	ATL	BDL	1805	-5	-10	0
2015	1	6	2	DL	1062	N967DL	ATL	BDL	2145	-2	-19	0
2015	1	6	2	DL	1338	N961DL	ATL	BHM	835	-4	-7	0
2015	1	6	2	DL	1998	N998DL	ATL	BHM	940	3	-6	0
2015	1	6	2	DL	1224	N376DA	ATL	BHM	1134	22	18	0
2015	1	6	2	DL	2494	N949DL	ATL	BHM	1400	21	10	0
2015	1	6	2	DL	117	N991AT	ATL	BHM	1655	1	-13	0
2015	1	6	2	DL	2474	N960DL	ATL	BHM	1755	11	5	0
2015	1	6	2	DL	2255	N957DL	ATL	BHM	1900	12	18	0
2015	1	6	2	DL	2632	N303DQ	ATL	BHM	2155	-1	-8	0
2015	1	6	2	DL	2421	N958AT	ATL	BNA	830	-1	-12	0
2015	1	6	2	DL	1066	N959DL	ATL	BNA	952	-5	-4	0
2015	1	6	2	DL	1412	N934DL	ATL	BNA	1106	-1	-13	0
2015	1	6	2	DL	1676	N917DE	ATL	BNA	1345	-1	-8	0
2015	1	6	2	DL	866	N937DL	ATL	BNA	1510	-5	-12	0
2015	1	6	2	DL	2176	N920DE	ATL	BNA	1645	11	2	0
2015	1	6	2	DL	94	N961DL	ATL	BNA	1906	23	15	0
2015	1	6	2	DL	342	N966AT	ATL	BNA	2045	1	-11	0
2015	1	6	2	DL	1709	N953AT	ATL	BNA	2145	13	5	0
2015	1	6	2	DL	104	N914DN	ATL	BOS	725	-1	-15	0
2015	1	6	2	DL	2115	N943DN	ATL	BOS	844	-1	-25	0
2015	1	6	2	DL	1200	N959DN	ATL	BOS	1136	3	-15	0
2015	1	6	2	DL	1400	N900PC	ATL	BOS	1235	-1	-15	0
2015	1	6	2	DL	1500	N722TW	ATL	BOS	1359	34	30	0
2015	1	6	2	DL	980	N962DN	ATL	BOS	1645	78	88	0
2015	1	6	2	DL	1900	N623DL	ATL	BOS	1750	54	53	0
2015	1	6	2	DL	2100	N937DL	ATL	BOS	1915	55	45	0
2015	1	6	2	DL	903	N955DN	ATL	BOS	2154	6	4	0
2015	1	6	2	DL	1422	N925AT	ATL	BTR	1050	-5	-22	0
2015	1	6	2	DL	723	N911DA	ATL	BUF	1025	31	22	0
2015	1	6	2	DL	1159	N967DL	ATL	BUF	1456	-1	-11	0
2015	1	6	2	DL	2473	N978DL	ATL	BUF	2030	17	13	0
2015	1	6	2	DL	1925	N525US	ATL	BWI	725	-3	-5	0
2015	1	6	2	DL	2025	N910DL	ATL	BWI	840	86	82	0
2015	1	6	2	DL	2125	N936DN	ATL	BWI	956	-3	-12	0
2015	1	6	2	DL	1495	N973DL	ATL	BWI	1110	-2	-9	0
2015	1	6	2	DL	1425	N910DN	ATL	BWI	1350	0	-8	0
2015	1	6	2	DL	2059	N911DE	ATL	BWI	1510	-4	-10	0
2015	1	6	2	DL	1525	N3761R	ATL	BWI	1630	0	-7	0
2015	1	6	2	DL	1678	N931DL	ATL	BWI	1725	10	2	0
2015	1	6	2	DL	2024	N353NW	ATL	BWI	1905	-4	26	0
2015	1	6	2	DL	1924	N665DN	ATL	BWI	2155	0	-12	0
2015	1	6	2	DL	1304	N998AT	ATL	CAE	1357	0	4	0
2015	1	6	2	DL	1205	N936DL	ATL	CAE	2040	-2	-9	0
2015	1	6	2	DL	1190	N960DL	ATL	CAK	856	-3	-4	0
2015	1	6	2	DL	1346	N907DA	ATL	CAK	1215	-2	-4	0
2015	1	6	2	DL	1642	N944DL	ATL	CAK	1516	3	10	0
2015	1	6	2	DL	1571	N915DL	ATL	CAK	2053	-5	-9	0
2015	1	6	2	DL	1550	N892AT	ATL	CHA	1330	-1	-13	0
2015	1	6	2	DL	1889	N925AT	ATL	CHA	1546	-1	-12	0
2015	1	6	2	DL	1361	N965DL	ATL	CHA	2145	16	11	0
2015	1	6	2	DL	1670	N302DQ	ATL	CHS	815	-2	-7	0
2015	1	6	2	DL	1463	N922DL	ATL	CHS	1049	-3	-8	0
2015	1	6	2	DL	1888	N996DL	ATL	CHS	1345	1	5	0
2015	1	6	2	DL	1791	N904DE	ATL	CHS	1506	-1	6	0
2015	1	6	2	DL	730	N904DL	ATL	CHS	1640	-5	-13	0
2015	1	6	2	DL	1607	N310DE	ATL	CHS	1931	0	-10	0
2015	1	6	2	DL	2207	N308DE	ATL	CHS	2155	-2	-12	0
2015	1	6	2	DL	1470	N949DL	ATL	CLE	845	-2	-3	0
2015	1	6	2	DL	1474	N919DE	ATL	CLE	1026	-4	-9	0
2015	1	6	2	DL	1732	N919AT	ATL	CLE	1403	0	-9	0
2015	1	6	2	DL	1946	N994AT	ATL	CLE	1618	7	-1	0
2015	1	6	2	DL	2291	N997DL	ATL	CLE	1930	-2	-8	0
2015	1	6	2	DL	2529	N919DE	ATL	CLE	2158	11	13	0
2015	1	6	2	DL	2251	N892AT	ATL	CLT	845	-2	-10	0
2015	1	6	2	DL	1095	N961DL	ATL	CLT	1120	13	4	0
2015	1	6	2	DL	1652	N962DN	ATL	CLT	1240	-4	4	0
2015	1	6	2	DL	2133	N960DL	ATL	CLT	1355	2	8	0
2015	1	6	2	DL	316	N914DL	ATL	CLT	1507	-1	15	0
2015	1	6	2	DL	940	N955DL	ATL	CLT	1620	0	-14	0
2015	1	6	2	DL	2233	N996DL	ATL	CLT	1735	-3	-2	0
2015	1	6	2	DL	2052	N322US	ATL	CLT	1935	20	5	0
2015	1	6	2	DL	1428	N917DN	ATL	CLT	2040	-2	-11	0
2015	1	6	2	DL	1076	N325NB	ATL	CLT	2151	0	4	0
2015	1	6	2	DL	1416	N947DL	ATL	CMH	730	-1	4	0
2015	1	6	2	DL	1276	N962DL	ATL	CMH	1000	22	8	0
2015	1	6	2	DL	755	N357NW	ATL	CMH	1250	-3	-4	0
2015	1	6	2	DL	1695	N343NW	ATL	CMH	1421	-3	-9	0
2015	1	6	2	DL	1347	N915DL	ATL	CMH	1610	-4	-4	0
2015	1	6	2	DL	1736	N347NW	ATL	CMH	1920	92	93	0
2015	1	6	2	DL	1314	N904DA	ATL	CMH	2200	-1	-5	0
2015	1	6	2	DL	993	N366NW	ATL	CRW	2044	16	17	0
2015	1	6	2	DL	1148	N909DL	ATL	CVG	726	-5	22	0
2015	1	6	2	DL	2011	N969DL	ATL	CVG	941	18	9	0
2015	1	6	2	DL	565	N964DL	ATL	CVG	1210	19	11	0
2015	1	6	2	DL	1955	N346NB	ATL	CVG	1405	4	-6	0
2015	1	6	2	DL	333	N958DL	ATL	CVG	1605	29	21	0
2015	1	6	2	DL	1126	N911DE	ATL	CVG	2055	13	14	0
2015	1	6	2	DL	2387	N917DE	ATL	DAB	930	-1	-6	0
2015	1	6	2	DL	1087	N955DL	ATL	DAB	1205	1	0	0
2015	1	6	2	DL	2439	N910DL	ATL	DAB	1540	-3	1	0
2015	1	6	2	DL	2407	N692DL	ATL	DAB	2059	0	-5	0
2015	1	6	2	DL	1429	N919AT	ATL	DAL	810	-1	-20	0
2015	1	6	2	DL	2107	N955AT	ATL	DAL	1339	-4	-18	0
2015	1	6	2	DL	2366	N953AT	ATL	DAL	1605	-2	-22	0
2015	1	6	2	DL	2389	N989AT	ATL	DAL	2059	17	-2	0
2015	1	6	2	DL	2467	N948DN	ATL	DAY	930	-4	-10	0
2015	1	6	2	DL	1521	N914DN	ATL	DAY	1211	-1	-9	0
2015	1	6	2	DL	2337	N944DN	ATL	DAY	1548	0	11	0
2015	1	6	2	DL	2306	N959DN	ATL	DAY	2035	-5	-14	0
2015	1	6	2	DL	2538	N990DL	ATL	DCA	820	101	153	0
2015	1	6	2	DL	2438	N920DE	ATL	DCA	940	3	103	0
2015	1	6	2	DL	150	N935DN	ATL	DCA	1050	-3	93	0
2015	1	6	2	DL	1268	N914DN	ATL	DCA	1220	303	284	0
2015	1	6	2	DL	2238	N963DL	ATL	DCA	1320	-1	8	0
2015	1	6	2	DL	2138	N948DN	ATL	DCA	1420	26	17	0
2015	1	6	2	DL	1938	N990DL	ATL	DCA	1620	-4	-4	0
2015	1	6	2	DL	1838	N935DN	ATL	DCA	1720	9	6	0
2015	1	6	2	DL	1738	N6716C	ATL	DCA	1820	-2	-8	0
2015	1	6	2	DL	1638	N914DL	ATL	DCA	1920	7	2	0
2015	1	6	2	DL	374	N906DA	ATL	DCA	2030	54	43	0
2015	1	6	2	DL	1438	N943DN	ATL	DCA	2145	-3	-3	0
2015	1	6	2	DL	1816	N828DN	ATL	DEN	820	-1	-9	0
2015	1	6	2	DL	1916	N627DL	ATL	DEN	1110	-4	-23	0
2015	1	6	2	DL	1817	N964DN	ATL	DEN	1340	-1	6	0
2015	1	6	2	DL	1317	N812DN	ATL	DEN	1505	-5	-28	0
2015	1	6	2	DL	2266	N909DA	ATL	DEN	1815	-3	-32	0
2015	1	6	2	DL	1682	N968DL	ATL	DFW	725	-2	-3	0
2015	1	6	2	DL	2310	N967DL	ATL	DFW	830	1	-19	0
2015	1	6	2	DL	1710	N974DL	ATL	DFW	944	-1	-27	0
2015	1	6	2	DL	2110	N901DE	ATL	DFW	1100	-3	-21	0
2015	1	6	2	DL	2010	N916DL	ATL	DFW	1215	0	-22	0
2015	1	6	2	DL	1910	N940DL	ATL	DFW	1345	-2	-17	0
2015	1	6	2	DL	1659	N975DL	ATL	DFW	1445	-3	-24	0
2015	1	6	2	DL	1810	N919DE	ATL	DFW	1600	-2	-16	0
2015	1	6	2	DL	1445	N972DL	ATL	DFW	1725	-3	-27	0
2015	1	6	2	DL	29	N981DL	ATL	DFW	1910	34	8	0
2015	1	6	2	DL	1940	N994AT	ATL	DSM	1005	22	15	0
2015	1	6	2	DL	1532	N966AT	ATL	DSM	1500	2	7	0
2015	1	6	2	DL	1953	N975DL	ATL	DSM	2056	3	7	0
2015	1	6	2	DL	2158	N532US	ATL	DTW	725	-1	19	0
2015	1	6	2	DL	748	N635DL	ATL	DTW	910	-2	-11	0
2015	1	6	2	DL	1640	N934DN	ATL	DTW	1050	0	-12	0
2015	1	6	2	DL	1260	N670DN	ATL	DTW	1205	0	-8	0
2015	1	6	2	DL	2221	N906DL	ATL	DTW	1355	7	10	0
2015	1	6	2	DL	902	N942DL	ATL	DTW	1455	5	7	0
2015	1	6	2	DL	1166	N828DN	ATL	DTW	1643	0	2	0
