YEAR	MONTH	DAY	DAY_OF_WEEK	AIRLINE	FLIGHT_NUMBER	TAIL_NUMBER	ORIGIN_AIRPORT	DESTINATION_AIRPORT	SCHEDULED_DEPARTURE	DEPARTURE_DELAY	ARRIVAL_DELAY	CANCELLED
2015	1	1	4	AA	395	N3MCAA	ORD	SJU	830	339	310	0
2015	1	1	4	AA	1644	N3HMAA	ORD	SNA	1350	0	-10	0
2015	1	1	4	AA	111	N3LYAA	ORD	SNA	1720	-1	-24	0
2015	1	1	4	AA	2383	N3LPAA	ORD	SNA	1935	-3	-22	0
2015	1	1	4	AA	1634	N4WNAA	ORD	STL	1845	-5	-5	0
2015	1	1	4	AA	1331	N558AA	ORD	STL	1955	-8	-15	0
2015	1	1	4	AA	1679	N3KNAA	ORD	TPA	1300	10	5	0
2015	1	1	4	AA	2409	N3CMAA	ORD	TPA	1800	16	20	0
2015	1	1	4	AA	1427	N3EAAA	ORD	TUL	1800	-5	-6	0
2015	1	1	4	AA	1538	N4WNAA	ORD	TUS	940	-1	23	0
2015	1	1	4	AA	347	N556AA	ORD	TUS	1945	-4	-4	0
2015	1	1	4	AA	1099	N568AA	ORF	DFW	705	-4	10	0
2015	1	1	4	AA	294	N4YDAA	ORF	DFW	1710	-5	12	0
2015	1	1	4	AA	1423	N3BPAA	PBI	DFW	735	-7	-18	0
2015	1	1	4	AA	144	N3KKAA	PBI	DFW	1335	-6	-7	0
2015	1	1	4	AA	2399	N3ACAA	PBI	DFW	1725	3	21	0
2015	1	1	4	AA	2269	N3KUAA	PBI	LAX	845	5	0	0
2015	1	1	4	AA	1382	N3AEAA	PBI	LGA	1115	-7	-23	0
2015	1	1	4	AA	330	N3EWAA	PBI	ORD	630	-4	8	0
2015	1	1	4	AA	2246	N3DFAA	PBI	ORD	1445	-7	1	0
2015	1	1	4	AA	1534	N4YPAA	PDX	DFW	600	-4	-3	0
2015	1	1	4	AA	1608	N4WMAA	PDX	DFW	810	-13	2	0
2015	1	1	4	AA	1453	N4YRAA	PDX	DFW	1155	8	15	0
2015	1	1	4	AA	86	N3GTAA	PDX	ORD	705	-4	-9	0
2015	1	1	4	AA	73	N3FBAA	PHL	CLT	1005	-8	-20	0
2015	1	1	4	AA	1207	N3DPAA	PHL	DFW	625	164	167	0
2015	1	1	4	AA	1575	N578AA	PHL	DFW	840	-4	-12	0
2015	1	1	4	AA	1053	N4YJAA	PHL	DFW	1210	20	33	0
2015	1	1	4	AA	2222	N3JGAA	PHL	DFW	1355	-7	8	0
2015	1	1	4	AA	1542	N403AA	PHL	DFW	1700	0	14	0
2015	1	1	4	AA	132	N3DUAA	PHL	DFW	1825	1	15	0
2015	1	1	4	AA	1556	N3FLAA	PHL	MIA	1115	-6	-24	0
2015	1	1	4	AA	1003	N3BXAA	PHL	MIA	1325	-4	-15	0
2015	1	1	4	AA	1073	N3JTAA	PHL	MIA	2015	-6	-19	0
2015	1	1	4	AA	2459	N3BDAA	PHX	DFW	200	NA	NA	1
2015	1	1	4	AA	1336	N3LCAA	PHX	DFW	610	-7	-6	0
2015	1	1	4	AA	1624	N508AA	PHX	DFW	710	11	-3	0
2015	1	1	4	AA	1460	N3HGAA	PHX	DFW	1045	-1	-10	0
2015	1	1	4	AA	1132	N582AA	PHX	DFW	1215	-9	15	0
2015	1	1	4	AA	126	N4XGAA	PHX	DFW	1410	58	55	0
2015	1	1	4	AA	1527	N3DYAA	PHX	DFW	1605	13	22	0
2015	1	1	4	AA	2257	N467AA	PHX	DFW	1745	18	35	0
2015	1	1	4	AA	1091	N4YFAA	PHX	DFW	1940	286	279	0
2015	1	1	4	AA	2390	N3DWAA	PHX	DTW	1945	-7	-24	0
2015	1	1	4	AA	1280	N3HJAA	PHX	EWR	1325	-2	-22	0
2015	1	1	4	AA	2211	N3CGAA	PHX	MIA	127	-11	-16	0
2015	1	1	4	AA	152	N3DHAA	PHX	MIA	1559	115	117	0
2015	1	1	4	AA	279	N3GSAA	PHX	MIA	1811	-8	12	0
2015	1	1	4	AA	1564	N3JHAA	PHX	ORD	705	8	-10	0
2015	1	1	4	AA	278	N3BYAA	PHX	ORD	1550	37	24	0
2015	1	1	4	AA	1583	N3LUAA	PHX	ORD	1825	86	69	0
2015	1	1	4	AA	1682	N3DWAA	PHX	SNA	1500	15	13	0
2015	1	1	4	AA	1543	N486AA	PIT	DFW	635	-8	-27	0
2015	1	1	4	AA	1113	N424AA	PIT	DFW	900	-3	-6	0
2015	1	1	4	AA	1415	N477AA	PIT	DFW	1330	12	38	0
2015	1	1	4	AA	1469	N466AA	PIT	DFW	1805	-6	25	0
2015	1	1	4	AA	1198	N564AA	PSP	DFW	725	11	22	0
2015	1	1	4	AA	1684	N4XYAA	PSP	DFW	1145	12	-5	0
2015	1	1	4	AA	1505	N548AA	PSP	DFW	1355	5	-10	0
2015	1	1	4	AA	2485	N472AA	PSP	ORD	1245	5	-11	0
2015	1	1	4	AA	2379	N3KPAA	RDU	DFW	625	-7	5	0
2015	1	1	4	AA	1339	N473AA	RDU	DFW	840	-4	7	0
2015	1	1	4	AA	1159	N471AA	RDU	DFW	1125	-10	-11	0
2015	1	1	4	AA	332	N484AA	RDU	DFW	1540	-5	-7	0
2015	1	1	4	AA	1302	N598AA	RDU	DFW	1930	15	13	0
2015	1	1	4	AA	955	N3AAAA	RDU	MIA	620	-8	10	0
2015	1	1	4	AA	1266	N3AHAA	RDU	MIA	1230	-9	-20	0
2015	1	1	4	AA	1525	N3AHAA	RDU	MIA	1820	-8	-12	0
2015	1	1	4	AA	1539	N3DFAA	RDU	ORD	740	-4	12	0
2015	1	1	4	AA	1620	N3LTAA	RDU	ORD	1410	-10	-7	0
2015	1	1	4	AA	390	N3KSAA	RDU	ORD	1825	-12	-2	0
2015	1	1	4	AA	1562	N475AA	RIC	DFW	640	-4	-7	0
2015	1	1	4	AA	2255	N514AA	RIC	DFW	1220	-3	-3	0
2015	1	1	4	AA	2441	N573AA	RIC	DFW	1755	21	27	0
2015	1	1	4	AA	1174	N481AA	RNO	DFW	715	-3	2	0
2015	1	1	4	AA	2495	N482AA	RNO	DFW	1235	-9	7	0
2015	1	1	4	AA	1033	N494AA	RNO	ORD	840	54	52	0
2015	1	1	4	AA	1447	N3BNAA	RSW	DFW	735	5	-3	0
2015	1	1	4	AA	262	N3MDAA	RSW	DFW	1335	-6	-13	0
2015	1	1	4	AA	1636	N3HDAA	RSW	DFW	1600	33	42	0
2015	1	1	4	AA	188	N3KRAA	RSW	DFW	1805	107	103	0
2015	1	1	4	AA	2317	N3HSAA	RSW	ORD	1200	357	362	0
2015	1	1	4	AA	1375	N3AKAA	RSW	ORD	1500	18	26	0
2015	1	1	4	AA	1390	N496AA	SAN	DFW	620	-8	-24	0
2015	1	1	4	AA	70	N5BTAA	SAN	DFW	705	-6	-15	0
2015	1	1	4	AA	48	N3JXAA	SAN	DFW	835	-5	-16	0
2015	1	1	4	AA	36	N3EKAA	SAN	DFW	935	-7	-5	0
2015	1	1	4	AA	2337	N528AA	SAN	DFW	1050	16	4	0
2015	1	1	4	AA	369	N5CDAA	SAN	DFW	1325	8	-1	0
2015	1	1	4	AA	1288	N568AA	SAN	DFW	1415	-2	37	0
2015	1	1	4	AA	1445	N567AA	SAN	DFW	1530	2	-3	0
2015	1	1	4	AA	1015	N4XRAA	SAN	DFW	1730	20	17	0
2015	1	1	4	AA	94	N3ANAA	SAN	JFK	755	15	-24	0
2015	1	1	4	AA	1042	N3ANAA	SAN	MIA	2230	-4	4	0
2015	1	1	4	AA	92	N3KHAA	SAN	ORD	900	0	-30	0
2015	1	1	4	AA	1006	N3CFAA	SAN	ORD	1010	-10	-32	0
2015	1	1	4	AA	159	N3JHAA	SAN	ORD	1540	-10	-21	0
2015	1	1	4	AA	1433	N4YNAA	SAT	DFW	545	-6	-12	0
2015	1	1	4	AA	2272	N514AA	SAT	DFW	625	-6	-22	0
2015	1	1	4	AA	1206	N4UBAA	SAT	DFW	720	-5	-18	0
2015	1	1	4	AA	1274	N4YAAA	SAT	DFW	805	NA	NA	1
2015	1	1	4	AA	1594	N480AA	SAT	DFW	850	-2	-7	0
2015	1	1	4	AA	2286	N471AA	SAT	DFW	955	NA	NA	1
2015	1	1	4	AA	1629	N4YUAA	SAT	DFW	1045	35	24	0
2015	1	1	4	AA	2210	N469AA	SAT	DFW	1155	NA	NA	1
2015	1	1	4	AA	2456	N4YFAA	SAT	DFW	1245	-2	15	0
2015	1	1	4	AA	1392	N480AA	SAT	DFW	1400	6	0	0
2015	1	1	4	AA	200	N564AA	SAT	DFW	1505	1	10	0
2015	1	1	4	AA	1664	N520AA	SAT	DFW	1610	29	34	0
2015	1	1	4	AA	2418	N555AA	SAT	DFW	1705	105	126	0
2015	1	1	4	AA	373	N557AA	SAT	DFW	1805	70	85	0
2015	1	1	4	AA	296	N4XYAA	SAT	DFW	1910	-10	3	0
2015	1	1	4	AA	1212	N010AA	SDF	DFW	1520	NA	NA	1
2015	1	1	4	AA	1094	N3DXAA	SEA	DFW	555	0	16	0
2015	1	1	4	AA	1507	N3KXAA	SEA	DFW	700	-4	24	0
2015	1	1	4	AA	248	N640AA	SEA	DFW	905	-4	2	0
2015	1	1	4	AA	1146	N3BJAA	SEA	DFW	1100	-11	8	0
2015	1	1	4	AA	2252	N3BPAA	SEA	DFW	1400	-1	33	0
2015	1	1	4	AA	2311	N3DGAA	SEA	DFW	1545	-1	16	0
2015	1	1	4	AA	1230	N3JCAA	SEA	DFW	2350	4	8	0
2015	1	1	4	AA	236	N3HLAA	SEA	JFK	715	-5	-19	0
2015	1	1	4	AA	371	N3GXAA	SEA	MIA	100	-8	1	0
2015	1	1	4	AA	1070	N3DRAA	SEA	MIA	2305	37	57	0
2015	1	1	4	AA	42	N3GPAA	SEA	ORD	850	-1	-12	0
2015	1	1	4	AA	2260	N3LKAA	SEA	ORD	1435	21	24	0
2015	1	1	4	AA	1112	N3LAAA	SFO	DFW	30	-11	-13	0
2015	1	1	4	AA	1180	N3AYAA	SFO	DFW	600	NA	NA	1
2015	1	1	4	AA	1482	N3DUAA	SFO	DFW	710	-7	-3	0
2015	1	1	4	AA	1368	N5BRAA	SFO	DFW	815	-6	-8	0
2015	1	1	4	AA	1656	N3FGAA	SFO	DFW	925	-3	-8	0
2015	1	1	4	AA	23	N371AA	SFO	DFW	1050	33	40	0
2015	1	1	4	AA	2293	N5DUAA	SFO	DFW	1150	14	16	0
2015	1	1	4	AA	184	N3CPAA	SFO	DFW	1310	63	61	0
2015	1	1	4	AA	221	N3CBAA	SFO	DFW	1435	185	194	0
2015	1	1	4	AA	379	N5CEAA	SFO	DFW	1555	9	35	0
2015	1	1	4	AA	1213	N5BRAA	SFO	DFW	1720	11	14	0
2015	1	1	4	AA	24	N784AA	SFO	JFK	720	-6	-14	0
2015	1	1	4	AA	164	N790AA	SFO	JFK	850	193	194	0
2015	1	1	4	AA	16	N783AA	SFO	JFK	1245	31	34	0
2015	1	1	4	AA	20	N789AA	SFO	JFK	1500	3	6	0
2015	1	1	4	AA	76	N3HPAA	SFO	LAX	730	-7	5	0
2015	1	1	4	AA	338	N3DJAA	SFO	LAX	900	-3	-17	0
2015	1	1	4	AA	2378	N3CBAA	SFO	LAX	1215	-4	3	0
2015	1	1	4	AA	209	N3LRAA	SFO	LAX	1805	74	74	0
2015	1	1	4	AA	219	N3KYAA	SFO	LAX	2010	-5	-18	0
2015	1	1	4	AA	68	N5EGAA	SFO	MIA	700	3	-4	0
2015	1	1	4	AA	931	N359AA	SFO	MIA	1155	58	45	0
2015	1	1	4	AA	1220	N3KCAA	SFO	MIA	2250	-4	31	0
2015	1	1	4	AA	272	N3CPAA	SFO	MIA	2350	89	96	0
2015	1	1	4	AA	242	N3DCAA	SFO	ORD	820	-2	-4	0
2015	1	1	4	AA	1435	N3LVAA	SFO	ORD	1225	2	-2	0
2015	1	1	4	AA	2356	N3MAAA	SFO	ORD	1415	-4	-8	0
2015	1	1	4	AA	197	N3GTAA	SFO	ORD	1725	-4	-2	0
2015	1	1	4	AA	1522	N3HTAA	SFO	ORD	2330	0	3	0
2015	1	1	4	AA	269	N557AA	SJC	DFW	620	NA	NA	1
2015	1	1	4	AA	1231	N4XDAA	SJC	DFW	830	-4	-2	0
2015	1	1	4	AA	1240	N434AA	SJC	DFW	1015	-2	2	0
2015	1	1	4	AA	1255	N4WJAA	SJC	DFW	1255	9	25	0
2015	1	1	4	AA	189	N570AA	SJC	DFW	1515	38	45	0
2015	1	1	4	AA	46	N3CSAA	SJC	ORD	725	0	-2	0
2015	1	1	4	AA	1530	N3KWAA	SJC	ORD	1410	-3	-10	0
2015	1	1	4	AA	1698	N3BSAA	SJU	DFW	950	-10	-10	0
2015	1	1	4	AA	1393	N5CGAA	SJU	DFW	1215	-6	-11	0
2015	1	1	4	AA	66	N631AA	SJU	JFK	1151	-9	-7	0
2015	1	1	4	AA	1357	N5EXAA	SJU	JFK	1439	-10	-24	0
2015	1	1	4	AA	378	N3BGAA	SJU	MIA	605	-8	11	0
2015	1	1	4	AA	140	N621AA	SJU	MIA	1129	-14	-19	0
2015	1	1	4	AA	397	N3CGAA	SJU	MIA	1401	-5	2	0
2015	1	1	4	AA	2494	N3LEAA	SJU	MIA	1546	-7	-10	0
2015	1	1	4	AA	1613	N3BBAA	SJU	MIA	1705	5	-10	0
2015	1	1	4	AA	2404	N5CKAA	SJU	MIA	1835	-3	-5	0
2015	1	1	4	AA	1571	N635AA	SJU	MIA	2045	211	205	0
2015	1	1	4	AA	395	N3MCAA	SJU	ORD	1600	308	299	0
2015	1	1	4	AA	304	N4XHAA	SLC	DFW	600	1	12	0
2015	1	1	4	AA	2250	N565AA	SLC	DFW	735	-3	1	0
2015	1	1	4	AA	50	N570AA	SLC	DFW	815	9	23	0
2015	1	1	4	AA	1086	N486AA	SLC	DFW	1210	-1	25	0
2015	1	1	4	AA	2491	N454AA	SLC	DFW	1415	20	14	0
2015	1	1	4	AA	1228	N439AA	SLC	DFW	1630	37	49	0
2015	1	1	4	AA	1660	N567AA	SMF	DFW	600	11	31	0
2015	1	1	4	AA	1126	N555AA	SMF	DFW	750	15	41	0
2015	1	1	4	AA	2216	N425AA	SMF	DFW	1155	12	23	0
2015	1	1	4	AA	1098	N473AA	SMF	DFW	1500	-13	20	0
2015	1	1	4	AA	1300	N3FRAA	SNA	DFW	645	0	-14	0
2015	1	1	4	AA	1316	N3FEAA	SNA	DFW	800	7	-9	0
2015	1	1	4	AA	244	N3JMAA	SNA	DFW	850	26	27	0
2015	1	1	4	AA	1090	N3BRAA	SNA	DFW	1000	12	5	0
2015	1	1	4	AA	1176	N3FXAA	SNA	DFW	1100	14	6	0
2015	1	1	4	AA	1271	N3FYAA	SNA	DFW	1215	52	59	0
2015	1	1	4	AA	1554	N3DEAA	SNA	DFW	1335	-5	-6	0
2015	1	1	4	AA	1596	N3DLAA	SNA	DFW	1445	-1	-6	0
2015	1	1	4	AA	1618	N3KXAA	SNA	DFW	1545	3	-3	0
2015	1	1	4	AA	2394	N3LAAA	SNA	DFW	1745	-2	-3	0
2015	1	1	4	AA	110	N3LRAA	SNA	ORD	805	-4	-23	0
2015	1	1	4	AA	1202	N3LPAA	SNA	ORD	1130	0	-5	0
2015	1	1	4	AA	1644	N3HMAA	SNA	ORD	1705	-1	-11	0
2015	1	1	4	AA	1576	N3DWAA	SNA	PHX	1625	-4	-3	0
2015	1	1	4	AA	375	N4WLAA	STL	DFW	605	-8	-17	0
2015	1	1	4	AA	1141	N581AA	STL	DFW	800	-8	-6	0
2015	1	1	4	AA	323	N520AA	STL	DFW	900	NA	NA	1
2015	1	1	4	AA	96	N553AA	STL	DFW	1035	16	32	0
2015	1	1	4	AA	326	N486AA	STL	DFW	1205	NA	NA	1
2015	1	1	4	AA	166	N565AA	STL	DFW	1445	0	5	0
2015	1	1	4	AA	1399	N489AA	STL	DFW	1620	-1	15	0
2015	1	1	4	AA	2458	N4YTAA	STL	DFW	1850	15	18	0
2015	1	1	4	AA	1567	N590AA	STL	LAX	845	-7	-5	0
2015	1	1	4	AA	1686	N4XXAA	STL	LAX	1225	-2	-32	0
2015	1	1	4	AA	156	N590AA	STL	LAX	1805	12	-8	0
2015	1	1	4	AA	1312	N021AA	STL	MIA	611	-8	-28	0
2015	1	1	4	AA	1697	N023AA	STL	MIA	1635	109	106	0
2015	1	1	4	AA	1199	N472AA	STL	ORD	730	-5	-15	0
2015	1	1	4	AA	1352	N558AA	STL	ORD	830	53	33	0
2015	1	1	4	AA	1275	N5FSAA	STT	JFK	1400	-20	-13	0
2015	1	1	4	AA	1350	N5CFAA	STT	MIA	900	-15	-27	0
2015	1	1	4	AA	986	N5ENAA	STT	MIA	1605	-11	-12	0
2015	1	1	4	AA	2228	N639AA	STT	MIA	1706	-18	-31	0
2015	1	1	4	AA	2316	N3BVAA	STX	MIA	915	41	20	0
2015	1	1	4	AA	1293	N3DSAA	STX	MIA	1705	12	10	0
2015	1	1	4	AA	1573	N467AA	TPA	DFW	600	-6	-20	0
2015	1	1	4	AA	1699	N425AA	TPA	DFW	700	-4	-10	0
2015	1	1	4	AA	1367	N4WTAA	TPA	DFW	855	-8	-13	0
2015	1	1	4	AA	2226	N426AA	TPA	DFW	1045	NA	NA	1
2015	1	1	4	AA	1366	N3LCAA	TPA	DFW	1420	6	8	0
2015	1	1	4	AA	1512	N4WTAA	TPA	DFW	1625	8	16	0
2015	1	1	4	AA	2375	N4XDAA	TPA	DFW	1855	1	2	0
2015	1	1	4	AA	1209	N3LMAA	TPA	LAX	725	-8	-7	0
2015	1	1	4	AA	130	N012AA	TPA	MIA	847	NA	NA	1
2015	1	1	4	AA	1268	N3CDAA	TPA	MIA	1000	0	0	0
2015	1	1	4	AA	1161	N3EAAA	TPA	MIA	1155	-7	-17	0
2015	1	1	4	AA	2234	N3EFAA	TPA	MIA	1440	-12	-15	0
2015	1	1	4	AA	220	N852AA	TPA	MIA	1910	-4	5	0
2015	1	1	4	AA	1267	N3LTAA	TPA	ORD	745	2	6	0
2015	1	1	4	AA	1679	N3KNAA	TPA	ORD	1715	11	5	0
2015	1	1	4	AA	1345	N439AA	TUL	DFW	600	-4	-11	0
2015	1	1	4	AA	367	N494AA	TUL	DFW	655	NA	NA	1
2015	1	1	4	AA	1577	N3EPAA	TUL	DFW	805	-11	-9	0
2015	1	1	4	AA	2389	N5DLAA	TUL	DFW	1045	-5	5	0
2015	1	1	4	AA	1292	N4XTAA	TUL	DFW	1225	NA	NA	1
2015	1	1	4	AA	1563	N481AA	TUL	DFW	1505	81	113	0
2015	1	1	4	AA	1035	N4YJAA	TUL	DFW	1800	5	10	0
2015	1	1	4	AA	1326	N3HVAA	TUL	ORD	800	41	21	0
2015	1	1	4	AA	1648	N571AA	TUS	DFW	700	NA	NA	1
2015	1	1	4	AA	1222	N499AA	TUS	DFW	815	1	26	0
2015	1	1	4	AA	1584	N4XWAA	TUS	DFW	945	-3	-7	0
2015	1	1	4	AA	1309	N456AA	TUS	DFW	1200	8	-1	0
2015	1	1	4	AA	1261	N571AA	TUS	DFW	1300	-9	-18	0
2015	1	1	4	AA	2304	N499AA	TUS	DFW	1455	-1	-4	0
2015	1	1	4	AA	80	N4XTAA	TUS	DFW	1655	46	46	0
2015	1	1	4	AA	300	N4WKAA	TUS	ORD	815	-1	-13	0
2015	1	1	4	AA	1538	N4WNAA	TUS	ORD	1315	38	13	0
2015	1	2	5	AA	1184	N4XPAA	ABQ	DFW	725	0	18	0
2015	1	2	5	AA	336	N486AA	ABQ	DFW	900	-1	17	0
2015	1	2	5	AA	1662	N582AA	ABQ	DFW	1215	-7	-11	0
2015	1	2	5	AA	1024	N573AA	ABQ	DFW	1530	52	68	0
2015	1	2	5	AA	1635	N022AA	ATL	DFW	625	-3	-7	0
2015	1	2	5	AA	1455	N003AA	ATL	DFW	855	-1	4	0
2015	1	2	5	AA	1513	N001AA	ATL	DFW	1045	-8	2	0
2015	1	2	5	AA	314	N473AA	ATL	DFW	1155	26	22	0
2015	1	2	5	AA	1473	N496AA	ATL	DFW	1345	-1	-4	0
2015	1	2	5	AA	194	N013AA	ATL	DFW	1525	50	41	0
2015	1	2	5	AA	356	N003AA	ATL	DFW	1640	53	46	0
2015	1	2	5	AA	125	N455AA	ATL	DFW	1755	48	30	0
2015	1	2	5	AA	232	N424AA	ATL	DFW	1900	44	44	0
2015	1	2	5	AA	276	N479AA	ATL	DFW	2015	33	48	0
2015	1	2	5	AA	17	N007AA	ATL	MIA	700	-2	-10	0
2015	1	2	5	AA	1652	N019AA	ATL	MIA	815	-8	-3	0
2015	1	2	5	AA	349	N3DHAA	ATL	MIA	2110	14	15	0
2015	1	2	5	AA	1178	N438AA	AUS	DFW	550	2	-7	0
2015	1	2	5	AA	1595	N560AA	AUS	DFW	650	6	-1	0
2015	1	2	5	AA	1616	N4XXAA	AUS	DFW	740	-2	-15	0
2015	1	2	5	AA	1296	N494AA	AUS	DFW	830	-1	-14	0
2015	1	2	5	AA	1356	N3DNAA	AUS	DFW	905	NA	NA	1
2015	1	2	5	AA	1494	N555AA	AUS	DFW	1000	5	-5	0
2015	1	2	5	AA	1484	N553AA	AUS	DFW	1105	-1	-12	0
2015	1	2	5	AA	2230	N590AA	AUS	DFW	1200	19	3	0
2015	1	2	5	AA	1023	N4YRAA	AUS	DFW	1330	-6	-16	0
2015	1	2	5	AA	2297	N426AA	AUS	DFW	1425	20	16	0
2015	1	2	5	AA	1365	N3CJAA	AUS	DFW	1555	42	46	0
2015	1	2	5	AA	1569	N559AA	AUS	DFW	1650	55	55	0
2015	1	2	5	AA	341	N4YPAA	AUS	DFW	1745	6	5	0
2015	1	2	5	AA	1600	N454AA	AUS	DFW	1850	1	-6	0
2015	1	2	5	AA	290	N3DYAA	AUS	JFK	1000	113	95	0
2015	1	2	5	AA	1403	N3BJAA	AUS	LAX	715	-2	-11	0
2015	1	2	5	AA	387	N471AA	AUS	LAX	1220	13	9	0
2015	1	2	5	AA	1672	N3KFAA	AUS	LAX	1530	28	5	0
2015	1	2	5	AA	1167	N4YUAA	AUS	LAX	1945	0	-17	0
2015	1	2	5	AA	1214	N598AA	AUS	ORD	600	24	4	0
2015	1	2	5	AA	2279	N4YEAA	AUS	ORD	1055	10	-3	0
2015	1	2	5	AA	1201	N493AA	AUS	ORD	1420	4	-13	0
2015	1	2	5	AA	2408	N556AA	AUS	ORD	1745	-2	-14	0
2015	1	2	5	AA	2358	N3JYAA	BDL	DFW	720	-2	21	0
2015	1	2	5	AA	1320	N3HGAA	BDL	DFW	1235	27	24	0
2015	1	2	5	AA	1187	N3ESAA	BDL	DFW	1750	5	4	0
2015	1	2	5	AA	2476	N3HDAA	BDL	MIA	640	0	24	0
2015	1	2	5	AA	2395	N4YDAA	BHM	DFW	645	-12	4	0
2015	1	2	5	AA	1224	N403AA	BHM	DFW	1710	16	13	0
2015	1	2	5	AA	1315	N4UBAA	BNA	DFW	610	-4	-11	0
2015	1	2	5	AA	2357	N585AA	BNA	DFW	725	-7	-3	0
2015	1	2	5	AA	385	N559AA	BNA	DFW	825	-4	-5	0
2015	1	2	5	AA	309	N439AA	BNA	DFW	920	-6	-2	0
2015	1	2	5	AA	1183	N469AA	BNA	DFW	1120	17	27	0
2015	1	2	5	AA	2464	N4XGAA	BNA	DFW	1320	13	40	0
2015	1	2	5	AA	2262	N4YNAA	BNA	DFW	1525	58	59	0
2015	1	2	5	AA	1497	N477AA	BNA	DFW	1750	25	30	0
2015	1	2	5	AA	1361	N3KFAA	BNA	LAX	610	5	-3	0
2015	1	2	5	AA	1307	N3LHAA	BNA	LAX	1810	33	24	0
2015	1	2	5	AA	1283	N3CHAA	BNA	MIA	645	-7	11	0
2015	1	2	5	AA	1233	N3EJAA	BOS	DFW	555	-4	9	0
2015	1	2	5	AA	1318	N634AA	BOS	DFW	650	0	15	0
2015	1	2	5	AA	1027	N3DNAA	BOS	DFW	925	-3	18	0
2015	1	2	5	AA	1186	N5BRAA	BOS	DFW	1135	5	15	0
2015	1	2	5	AA	2470	N5CPAA	BOS	DFW	1315	-2	-3	0
2015	1	2	5	AA	1448	N3LCAA	BOS	DFW	1605	-7	-12	0
2015	1	2	5	AA	1124	N3HLAA	BOS	DFW	1745	15	41	0
2015	1	2	5	AA	1165	N3FYAA	BOS	JFK	615	-5	-6	0
2015	1	2	5	AA	84	N3APAA	BOS	JFK	940	-4	-14	0
2015	1	2	5	AA	193	N3AJAA	BOS	JFK	1440	0	-8	0
2015	1	2	5	AA	1096	N3DYAA	BOS	JFK	1745	75	78	0
2015	1	2	5	AA	201	N3LHAA	BOS	LAX	700	-5	26	0
2015	1	2	5	AA	25	N3FAAA	BOS	LAX	900	-1	8	0
2015	1	2	5	AA	165	N3HFAA	BOS	LAX	1610	-2	1	0
2015	1	2	5	AA	2454	N3DTAA	BOS	MIA	515	-8	10	0
2015	1	2	5	AA	1619	N3GNAA	BOS	MIA	610	-7	-5	0
2015	1	2	5	AA	1541	N5CNAA	BOS	MIA	750	-7	9	0
2015	1	2	5	AA	1582	N5FNAA	BOS	MIA	1115	49	55	0
2015	1	2	5	AA	1185	N856AA	BOS	MIA	1355	-4	-11	0
2015	1	2	5	AA	1533	N631AA	BOS	MIA	1705	59	72	0
2015	1	2	5	AA	1355	N3LSAA	BOS	MIA	1910	-11	-5	0
2015	1	2	5	AA	1083	N3BUAA	BOS	ORD	550	-4	38	0
2015	1	2	5	AA	1247	N3AVAA	BOS	ORD	700	-6	5	0
2015	1	2	5	AA	289	N3EBAA	BOS	ORD	750	-2	-2	0
2015	1	2	5	AA	160	N3GMAA	BOS	ORD	1005	-7	-3	0
2015	1	2	5	AA	187	N3CAAA	BOS	ORD	1155	-8	-11	0
2015	1	2	5	AA	1551	N3LTAA	BOS	ORD	1340	-7	-13	0
2015	1	2	5	AA	1063	N3BYAA	BOS	ORD	1540	-2	-15	0
2015	1	2	5	AA	1065	N3LFAA	BOS	ORD	1700	-8	12	0
2015	1	2	5	AA	1670	N3EKAA	BOS	ORD	1755	-5	1	0
2015	1	2	5	AA	1612	N3HSAA	BOS	ORD	1950	-9	-5	0
2015	1	2	5	AA	1373	N503AA	BWI	DFW	655	-2	-1	0
2015	1	2	5	AA	1077	N487AA	BWI	DFW	835	-11	14	0
2015	1	2	5	AA	1602	N454AA	BWI	DFW	1405	-3	-13	0
2015	1	2	5	AA	370	N491AA	BWI	DFW	1600	35	38	0
2015	1	2	5	AA	1068	N4XKAA	BWI	DFW	1910	63	70	0
2015	1	2	5	AA	233	N3EXAA	BWI	MIA	600	-6	-10	0
2015	1	2	5	AA	1552	N3JNAA	BWI	MIA	720	-10	-7	0
2015	1	2	5	AA	1509	N3CFAA	BWI	MIA	1309	-11	-4	0
2015	1	2	5	AA	357	N3HYAA	BWI	MIA	1726	26	30	0
2015	1	2	5	AA	2429	N499AA	CLE	DFW	650	97	109	0
2015	1	2	5	AA	1310	N006AA	CLE	DFW	1305	90	89	0
2015	1	2	5	AA	74	N528AA	CLE	DFW	1555	-9	-8	0
2015	1	2	5	AA	2208	N201AA	CLE	DFW	1830	30	37	0
2015	1	2	5	AA	1079	N3CCAA	CLT	DFW	625	0	16	0
2015	1	2	5	AA	1479	N3ALAA	CLT	DFW	825	-4	-8	0
2015	1	2	5	AA	1343	N3FVAA	CLT	DFW	1035	-8	-15	0
2015	1	2	5	AA	1041	N3ADAA	CLT	DFW	1510	NA	NA	1
2015	1	2	5	AA	1649	N3BTAA	CLT	DFW	1700	85	110	0
2015	1	2	5	AA	1593	N3HEAA	CLT	DFW	1900	21	16	0
2015	1	2	5	AA	1061	N3FNAA	CLT	IAH	1845	-5	43	0
2015	1	2	5	AA	148	N3FHAA	CLT	MIA	930	-3	-8	0
